t2A_X0t0	t3A_X0t1	t4A_X0t2	t5A_X0t3	t6A_X0t4	t7A_X0t5	t8A_X0t6	t2B_X1t0	t3B_X1t1	t4B_X1t2	t5B_X1t3	t6B_X1t4	t7B_X1t5	t8B_X1t6	t2C_X2t0	t3C_X2t1	t4C_X2t2	t5C_X2t3	t6C_X2t4	t7C_X2t5	t8C_X2t6	t2A_Y0t0	t3A_Y0t1	t4A_Y0t2	t5A_Y0t3	t6A_Y0t4	t7A_Y0t5	t8A_Y0t6	t2B_Y1t0	t3B_Y1t1	t4B_Y1t2	t5B_Y1t3	t6B_Y1t4	t7B_Y1t5	t8B_Y1t6	t2C_Y2t0	t3C_Y2t1	t4C_Y2t2	t5C_Y2t3	t6C_Y2t4	t7C_Y2t5	t8C_Y2t6	R0	R1	R2	R3	R4	R5	D0	D1	D2	D3	D4	D5	signedCPS1	signedCPS2	signedCPS3	signedCPS4	signedCPS5	signedCPD1	signedCPD2	signedCPD3	signedCPD4	signedCPD5	FDR_S1	FDR_S2	FDR_S3	FDR_S4	FDR_S5	FDR_D1	FDR_D2	FDR_D3	FDR_D4	FDR_D5
Ga0196617_100006100	2.87113	2.94213	2.92308	2.94348	2.89656	2.90261	2.8624	2.83132	2.88493	2.90234	2.9576	2.94091	2.92857	2.89574	2.79238	2.89835	2.93184	2.97633	2.9443	2.90089	2.89733	3.15484	3.20355	3.20457	3.223	3.23107	3.2205	3.20745	3.18427	3.19679	3.20332	3.21684	3.22659	3.2058	3.21137	3.17631	3.18925	3.20545	3.20503	3.2154	3.21722	3.23633	0.05966497015843339	0.057531785797214345	0.05694076471175749	0.05565054088160558	0.05476488053175752	0.05470281777525898	0.005425138994824655	0.005425138994824655	0.005425138994824655	0.005425138994824655	0.005425138994824655	0.005425138994824655	-0.084	-0.041	-0.053	-0.043	-0.008	-0.0	-0.0	-0.0	-0.0	-0.0	0.6256065114273391	0.7209694782739433	0.6901435871231474	0.7152140766979821	0.8451763879128598	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006102	2.79973	2.89612	2.894	2.91374	2.87482	2.87979	2.83084	2.77331	2.83577	2.86622	2.92397	2.91951	2.88891	2.88135	2.74597	2.86233	2.89001	2.94008	2.91322	2.87547	2.86196	3.20739	3.23076	3.23882	3.24356	3.26073	3.2543	3.23878	3.19387	3.22427	3.24018	3.26499	3.26275	3.23481	3.25346	3.21123	3.2334	3.24267	3.25759	3.23414	3.23878	3.25654	0.1064205505617483	0.10205649677580088	0.09526367006498908	0.08642771008698802	0.08510764420547881	0.08524358933671035	0.009553353081148745	0.009553353081148745	0.009553353081148745	0.009553353081148745	0.009553353081148745	0.009553353081148745	-0.134	-0.241	-0.323	-0.055	0.021	-0.0	-0.0	-0.0	-0.0	-0.0	0.5488859283930059	0.435671653543307	0.3708355899419728	0.6853123915307182	0.7883629783967535	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006109	2.80272	2.94049	2.95206	2.96428	2.91632	2.93195	2.88653	2.78143	2.85246	2.90143	2.95295	2.97078	2.95968	2.97561	2.75675	2.87494	2.92734	2.98351	2.96722	2.9325	2.95209	3.14857	3.20836	3.22676	3.23449	3.22409	3.24179	3.14702	3.16789	3.18014	3.19714	3.22702	3.22901	3.22067	3.2092	3.15587	3.18377	3.21631	3.2133	3.19912	3.22623	3.23648	0.15246799270721	0.1398730590647882	0.11550516564344909	0.10092996136204854	0.09654787614953259	0.0901739762883362	0.012314948249852594	0.012314948249852594	0.012314948249852594	0.012319691911983328	0.01231737579226228	0.01232517893567212	-0.173	-0.385	-0.326	-0.115	-0.116	-0.0	-0.0	0.001	-0.001	0.001	0.5019338046272492	0.324240248728095	0.3681653658536584	0.5768647551382894	0.5753768485466596	0.995220297029703	0.995220297029703	0.9838059701492538	0.9838059701492538	0.9838059701492538
Ga0196617_100006111	2.82077	2.89978	2.88603	2.94103	2.90768	2.9258	2.88356	2.76965	2.85452	2.88354	2.9368	2.9503	2.94394	2.92588	2.73696	2.86039	2.91394	2.95912	2.95309	2.92739	2.91376	3.13444	3.14263	3.14767	3.14502	3.19139	3.16384	3.18686	3.14093	3.15143	3.12037	3.1875	3.19145	3.14724	3.17293	3.13321	3.1444	3.17404	3.15468	3.16883	3.15797	3.17872	0.08335262995149643	0.08301045192160551	0.08288866434034554	0.08264705882335613	0.08194933478369287	0.08209071722425297	0.008940776853515683	0.008940776853515683	0.008940776853515683	0.008940776853515683	0.008940776853515683	0.008940776853515683	-0.017	-0.014	-0.018	-0.025	0.017	-0.0	-0.0	-0.0	-0.0	-0.0	0.8057251870324185	0.8187050499445055	0.8018251427406193	0.772907321704046	0.8057251870324185	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006113	2.80335	2.90853	2.92439	2.93405	2.8989	2.91543	2.83892	2.78793	2.84886	2.87237	2.93068	2.93302	2.91864	2.93206	2.78068	2.85808	2.89712	2.94504	2.92838	2.90126	2.913	3.1191	3.18893	3.19134	3.21511	3.23072	3.21709	3.22282	3.1628	3.17878	3.19424	3.19491	3.21721	3.22106	3.21613	3.1291	3.17056	3.21628	3.20231	3.2055	3.22062	3.24075	0.15352263285090123	0.10204233583133705	0.09336546154412459	0.09285746163349519	0.09253465607809973	0.09222419834226761	0.00943930745209284	0.00943930745209284	0.00943930745209284	0.00943930745209284	0.00943930745209284	0.00943930745209284	-0.692	-0.226	-0.034	-0.019	-0.018	-0.0	-0.0	-0.0	-0.0	-0.0	0.14827183271832725	0.44707791714177114	0.7424119178082187	0.7975417058148027	0.8018251427406193	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006114	2.88452	2.94603	2.95665	3.02334	2.98651	3.03994	2.96289	2.86769	2.89817	2.93033	3.00919	3.04335	3.04917	3.00197	2.82161	2.91499	2.95173	3.03602	3.03787	3.0343	3.00336	3.14428	3.19991	3.19607	3.18922	3.22852	3.19081	3.21487	3.181	3.15994	3.17687	3.21433	3.21785	3.20384	3.20985	3.15584	3.14842	3.21088	3.1764	3.21938	3.21156	3.2412	0.08393466978501311	0.08369842104345368	0.08360473336526163	0.08353583671495672	0.08338744904802516	0.08339910550031746	0.008532341053994913	0.008532341053994913	0.008532341053994913	0.008532341053994913	0.008532341053994913	0.008532341053994913	-0.013	-0.011	-0.01	-0.013	0.009	-0.0	-0.0	-0.0	-0.0	-0.0	0.8231483748987121	0.8320235925389656	0.8362391214256109	0.8231483748987121	0.8408502170767	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10000613	2.81814	2.8475	2.8956	2.87678	2.87363	2.87841	2.83255	2.72179	2.82347	2.85057	2.89504	2.91687	2.91828	2.89659	2.69324	2.85045	2.88161	2.92073	2.88797	2.89163	2.89698	3.13527	3.16639	3.15967	3.16618	3.18781	3.16553	3.17054	3.18374	3.16602	3.14434	3.16676	3.19243	3.13878	3.15931	3.17156	3.16391	3.1711	3.13634	3.16374	3.15651	3.18822	0.053184963897733986	0.05318515730801777	0.05318515730801777	0.05317871501714661	0.05317450529624655	0.053306123150668995	0.006338485731666471	0.006338485731666471	0.006338485731666471	0.006338485731666471	0.006338485731666471	0.006338485731666471	0.001	-0.0	-0.002	-0.001	0.006	-0.0	-0.0	-0.0	-0.0	-0.0	0.865441962478067	0.8661858935641901	0.8641228871319517	0.865441962478067	0.8529865424430638	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006131	2.85047	2.90934	2.93156	2.94828	2.92062	2.92634	2.86325	2.8364	2.83317	2.89811	2.93005	2.9613	2.94776	2.94306	2.8066	2.8667	2.91822	2.96836	2.93847	2.92852	2.92297	3.23542	3.28286	3.26469	3.29844	3.29408	3.29269	3.27659	3.26104	3.26309	3.26091	3.30259	3.28058	3.28691	3.28964	3.23722	3.25361	3.28955	3.28881	3.27801	3.2864	3.31117	0.07682975251743887	0.0748218739567984	0.07409723280437057	0.07204984832082446	0.0717649714094575	0.07163438523183718	0.006793726065726528	0.006793726065726528	0.006793726065726528	0.006793726065726528	0.006793726065726528	0.006793726065726528	-0.07	-0.032	-0.073	-0.017	-0.01	-0.0	-0.0	-0.0	-0.0	-0.0	0.6518059378686588	0.7478044117647054	0.6457590918223828	0.8057251870324185	0.8362391214256109	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006132	2.94014	3.05539	3.06494	3.08422	3.01703	3.04123	2.95104	2.89889	2.96737	3.02644	3.06077	3.07572	3.05886	3.06594	2.86688	2.99355	3.03213	3.08721	3.07847	3.03894	3.05682	3.24054	3.29778	3.29614	3.30417	3.31309	3.33052	3.31969	3.26214	3.27426	3.2852	3.327	3.323	3.31379	3.31654	3.25967	3.2683	3.30326	3.31471	3.29778	3.32498	3.33323	0.10208285272309904	0.09697410309746451	0.0948880761320773	0.09165110609315652	0.09115909210387846	0.09033429483265369	0.008406903418296745	0.008406903418296745	0.008406903418296745	0.008406903418296745	0.008406903418296745	0.008406903418296745	-0.125	-0.084	-0.123	-0.034	-0.027	-0.0	-0.0	-0.0	-0.0	-0.0	0.5622914893617019	0.6256065114273391	0.5651805006587614	0.7424119178082187	0.7652968345855395	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006137	2.86621	2.92085	2.9145	2.92794	2.90441	2.90796	2.85564	2.79016	2.87361	2.90289	2.94185	2.95144	2.9355	2.90207	2.77198	2.88806	2.92182	2.96959	2.93577	2.90505	2.90525	3.1702	3.17277	3.19421	3.20077	3.214	3.20388	3.19878	3.1782	3.17649	3.15968	3.22284	3.21224	3.19309	3.21205	3.17314	3.17115	3.19222	3.20039	3.20622	3.19174	3.21974	0.05751853916434902	0.05759069333944513	0.05757071272399064	0.05742923249115569	0.057361689948050416	0.05731935017998649	0.00575757769750572	0.00575757769750572	0.00575757769750572	0.00575757769750572	0.00575757769750572	0.00575757769750572	0.011	-0.003	-0.009	-0.004	-0.007	-0.0	-0.0	-0.0	-0.0	-0.0	0.8320235925389656	0.862323777286543	0.8408502170767	0.8595141063619689	0.8492449134527783	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006138	3.11169	3.21229	3.21392	3.20919	3.16113	3.15503	3.09174	3.05983	3.12401	3.16606	3.20823	3.21135	3.19209	3.19341	3.05539	3.14791	3.17904	3.22639	3.19984	3.1634	3.18299	3.36431	3.41735	3.40507	3.4142	3.4231	3.40203	3.44314	3.39743	3.39845	3.39548	3.43587	3.40993	3.41113	3.42093	3.38726	3.39167	3.41892	3.39863	3.41781	3.40833	3.4466	0.062461941767591594	0.06209778985672792	0.062038893842163635	0.062017883376240195	0.062030707303617094	0.062431623681466784	0.005317985915711592	0.005317985915711592	0.005317985915711592	0.005317985915711592	0.005317985915711592	0.005317985915711592	-0.023	-0.005	-0.003	0.003	0.015	-0.0	-0.0	-0.0	-0.0	-0.0	0.7801637299771161	0.8563355229914095	0.862323777286543	0.862323777286543	0.8142515669515664	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006140	2.94516	3.04691	3.0448	3.06364	2.99684	3.01346	2.92803	2.93221	2.97632	2.99018	3.05046	3.03854	3.03343	3.0177	2.90691	2.99583	3.01206	3.07142	3.03549	3.01033	3.00681	3.19565	3.24429	3.1752	3.24637	3.23627	3.18921	3.22606	3.21758	3.20758	3.19632	3.26071	3.19116	3.2236	3.21611	3.1905	3.22126	3.21262	3.2324	3.20773	3.19289	3.25565	0.1155538740087452	0.11452831890800345	0.11460503266679344	0.11399318837475726	0.11407160258754283	0.1162411218079086	0.013613305408167162	0.013613305408167162	0.013613305408167162	0.013613305408167162	0.013613305408167162	0.013613305408167162	-0.037	0.02	-0.03	0.011	0.063	-0.0	-0.0	-0.0	-0.0	-0.0	0.7332759948652113	0.7930529468392336	0.7548863871635605	0.8320235925389656	0.666433923578751	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006144	3.04903	3.10625	3.08711	3.1052	3.01116	3.02929	2.9749	3.0296	3.06843	3.04156	3.11326	3.05277	3.06332	2.99399	3.01226	3.07691	3.0705	3.11182	3.04718	3.02975	3.01452	3.3291	3.37587	3.38427	3.40411	3.41656	3.40253	3.41468	3.33941	3.3863	3.39147	3.40132	3.4201	3.39562	3.39291	3.34678	3.3917	3.40518	3.40093	3.36986	3.40691	3.40577	0.18153996259502755	0.11437846158879487	0.10837861743032903	0.10728699457590099	0.107132044398096	0.10719050412656304	0.010542739724648288	0.010542739724648288	0.010542739724648288	0.010542739724648288	0.010542739724648288	0.010542739724648288	-0.801	-0.154	-0.04	-0.021	0.026	-0.0	-0.0	-0.0	-0.0	-0.0	0.09309640831758034	0.5248350793175695	0.7236586888657643	0.7883629783967535	0.768990563755141	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006157	2.8186	2.91113	2.90473	2.91347	2.89564	2.916	2.85015	2.7312	2.86232	2.88632	2.93277	2.94651	2.93751	2.91309	2.72336	2.86783	2.91354	2.95945	2.93215	2.92268	2.89072	3.20518	3.23066	3.19962	3.20708	3.24375	3.2243	3.24476	3.20672	3.21468	3.21201	3.23477	3.23118	3.22931	3.22669	3.21148	3.20263	3.21549	3.21564	3.23369	3.22727	3.24915	0.07375056315591676	0.07374479600178566	0.07379416947790388	0.0737935312591488	0.07377059206078415	0.0739006637589733	0.007683967633788649	0.007683967633788649	0.007683967633788649	0.007683967633788649	0.007683967633788649	0.007683967633788649	-0.009	0.003	-0.004	-0.005	0.014	-0.0	-0.0	-0.0	-0.0	-0.0	0.8408502170767	0.862323777286543	0.8595141063619689	0.8563355229914095	0.8187050499445055	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006164	3.03839	3.10799	3.10054	3.12457	3.0911	3.10699	3.03641	2.99555	3.05254	3.08518	3.13766	3.1374	3.12426	3.0734	2.97471	3.07092	3.0964	3.13844	3.13153	3.09839	3.0956	3.16721	3.24105	3.17005	3.23171	3.23591	3.18609	3.26069	3.20372	3.20786	3.15288	3.26736	3.21182	3.19384	3.25525	3.2076	3.19706	3.217	3.21631	3.18806	3.19419	3.2725	0.18128216274244274	0.18000107546410038	0.1808589132062216	0.17709944292788016	0.174971546103714	0.21962039669215927	0.02188864898438875	0.02188864898438875	0.02188864898438875	0.02188864898438875	0.02188864898438875	0.02188864898438875	-0.062	0.046	-0.073	-0.084	0.511	-0.0	-0.0	-0.0	-0.0	-0.0	0.6689817208271784	0.706880478087649	0.6457590918223828	0.6256065114273391	0.2430634556574923	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006165	2.807	2.88996	2.91027	2.91111	2.88982	2.90284	2.84735	2.79432	2.85194	2.85775	2.91628	2.91847	2.90663	2.91295	2.77562	2.85853	2.88666	2.93807	2.92189	2.88889	2.88868	3.11157	3.15681	3.14889	3.14751	3.16369	3.1583	3.17403	3.11911	3.12964	3.14094	3.16292	3.18029	3.16638	3.16155	3.11747	3.11473	3.1802	3.12484	3.1574	3.16561	3.20057	0.08567751083619372	0.08563279691833611	0.08552083697166847	0.08546252439789497	0.0854602453702767	0.0854624481438635	0.00904660622485548	0.00904660622485548	0.00904660622485548	0.00904660622485548	0.00904660622485548	0.00904660622485548	-0.016	-0.012	-0.007	-0.006	0.01	-0.0	-0.0	-0.0	-0.0	-0.0	0.8099710836335308	0.8276252736666954	0.8492449134527783	0.8529865424430638	0.8362391214256109	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10000617	2.82355	2.9238	2.91112	2.94735	2.8711	2.87438	2.81972	2.82365	2.86558	2.8976	2.94348	2.89594	2.87716	2.86759	2.78805	2.87371	2.897	2.94547	2.93405	2.86733	2.86542	3.1246	3.11248	3.12181	3.14346	3.16103	3.13985	3.15003	3.12943	3.13156	3.12774	3.15643	3.14254	3.14693	3.11864	3.11245	3.14553	3.14381	3.13617	3.14516	3.14378	3.12637	0.09548093955466937	0.09489412738004586	0.09468503050747044	0.09293079559919544	0.0890265824400618	0.08646768884829596	0.011226189301513534	0.011226189301513534	0.011226189301513534	0.011226189301513534	0.011226189301513534	0.011226189301513534	-0.031	-0.028	-0.09	-0.154	-0.075	-0.0	-0.0	-0.0	-0.0	-0.0	0.7514806099645057	0.7618017284569132	0.6147003133393014	0.5248350793175695	0.6415960440456767	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006178	2.98693	3.03299	3.03515	3.03885	2.99937	2.98842	2.95083	2.9352	2.97735	3.01318	3.04829	3.03466	3.00931	3.01455	2.90619	2.99091	3.04778	3.07644	3.03183	2.98427	2.99513	3.24553	3.27411	3.27112	3.27323	3.30918	3.28438	3.31097	3.26002	3.27083	3.2606	3.3015	3.29696	3.29141	3.28719	3.25455	3.26572	3.29123	3.25917	3.29021	3.29525	3.31239	0.0691686143222224	0.06899198126828408	0.06894704671420293	0.06891666592980326	0.06887110171836189	0.06874340049894144	0.006390055911509915	0.006390055911509915	0.006390055911509915	0.006390055911509915	0.006390055911509915	0.006390055911509915	-0.01	-0.007	-0.004	-0.004	-0.008	-0.0	-0.0	-0.0	-0.0	-0.0	0.8362391214256109	0.8492449134527783	0.8595141063619689	0.8595141063619689	0.8451763879128598	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006179	2.94818	2.97625	2.98205	2.97624	2.96084	2.94811	2.92295	2.90176	2.9419	2.96847	3.00737	2.97046	2.945	2.97966	2.87322	2.95453	3.00691	3.02474	2.9816	2.92991	2.94369	3.24992	3.26062	3.26974	3.2687	3.2856	3.24843	3.22482	3.25277	3.25671	3.24687	3.27587	3.27574	3.25735	3.24253	3.25053	3.24099	3.28049	3.25384	3.27023	3.24765	3.2641	0.0899417944626722	0.08941879923792861	0.08641607303266954	0.08142442152108702	0.05993331129897949	0.05953285494560651	0.009223087051827271	0.009223087051827271	0.009223087051827271	0.009223087051827271	0.009225319878961856	0.009225319878961856	-0.026	-0.083	-0.15	-0.584	-0.022	-0.0	-0.0	-0.0	0.001	-0.0	0.768990563755141	0.6266670247046184	0.5302480871100647	0.20382940108892925	0.7848037090827835	0.995220297029703	0.995220297029703	0.995220297029703	0.9838059701492538	0.995220297029703
Ga0196617_100006180	2.96826	3.00615	3.00525	3.00976	2.98022	2.97036	2.9409	2.92141	2.96592	2.98915	3.01889	2.99872	2.97861	3.0082	2.88679	2.98003	3.02807	3.04104	3.00141	2.96065	2.98291	3.25731	3.30691	3.27412	3.29258	3.31761	3.28496	3.29233	3.28791	3.2959	3.27334	3.31833	3.29005	3.27659	3.2837	3.27119	3.2852	3.30695	3.28474	3.27917	3.28662	3.31194	0.10175502981749368	0.09840355606429461	0.0980774451613846	0.09802389417690305	0.0979633461612268	0.0981728763332502	0.010680160437692807	0.010680160437692807	0.010680160437692807	0.010680160437692807	0.010684393386987779	0.010684393386987779	-0.096	-0.028	-0.006	-0.007	0.017	-0.0	-0.0	-0.0	0.001	-0.0	0.6048496066635815	0.7618017284569132	0.8529865424430638	0.8492449134527783	0.8057251870324185	0.995220297029703	0.995220297029703	0.995220297029703	0.9838059701492538	0.995220297029703
Ga0196617_100006181	2.98179	3.02116	3.03192	3.02336	2.99339	2.9947	2.95644	2.93938	2.97731	3.01074	3.03464	3.01443	3.00256	3.02371	2.9109	2.98766	3.03027	3.06257	3.02735	2.9843	2.99972	3.22365	3.29386	3.2486	3.26766	3.28112	3.27061	3.26937	3.25542	3.26633	3.24478	3.30102	3.27551	3.24748	3.26433	3.26011	3.25096	3.28601	3.27348	3.2256	3.2653	3.29341	0.10735444770675888	0.10341000239688426	0.10320522127022837	0.10292952606591921	0.10289729153468723	0.10331344092141338	0.011554878248716904	0.011554878248716904	0.011554878248716904	0.011554878248716904	0.011554878248716904	0.011554878248716904	-0.107	-0.032	-0.019	-0.012	0.024	-0.0	-0.0	-0.0	-0.0	-0.0	0.5886428222656247	0.7478044117647054	0.7975417058148027	0.8276252736666954	0.7763721716818283	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006182	3.01417	3.03723	3.05229	3.03791	3.01903	3.00863	2.98178	2.93614	2.99067	3.03548	3.05857	3.04608	3.02989	3.05419	2.91547	3.01141	3.06082	3.07942	3.04533	3.00597	3.03261	3.31566	3.32572	3.28917	3.29784	3.32105	3.26374	3.29573	3.32198	3.31198	3.28348	3.32514	3.28745	3.28144	3.29745	3.31971	3.29007	3.30337	3.28972	3.31485	3.273	3.31819	0.11813328083963065	0.11859711246090707	0.11916145364658914	0.11909198570331987	0.11837951635338995	0.12319933050308547	0.014412670124497224	0.014412670124497224	0.014412670124497224	0.014412670124497224	0.014412670124497224	0.014412670124497224	0.029	0.032	-0.013	-0.031	0.121	-0.0	-0.0	-0.0	-0.0	-0.0	0.757986481316158	0.7478044117647054	0.8231483748987121	0.7514806099645057	0.5681148525189242	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006184	3.03258	3.09014	3.09966	3.09809	3.0606	3.04995	3.0162	2.97521	3.0184	3.07715	3.10066	3.10606	3.08275	3.087	2.93129	3.05166	3.1026	3.13098	3.09577	3.05623	3.07869	3.20934	3.26384	3.24628	3.28622	3.26516	3.24327	3.2619	3.23338	3.25081	3.19158	3.30393	3.25429	3.25757	3.28444	3.20971	3.23307	3.25263	3.28101	3.26675	3.23869	3.29414	0.1575520748346228	0.15575290479385542	0.1562736292933209	0.15217133537432062	0.1516817573400669	0.1551415587766104	0.017115500648077528	0.017116614079023356	0.017116614079023356	0.017116614079023356	0.017116614079023356	0.017116614079023356	-0.062	0.045	-0.11	-0.038	0.071	0.001	-0.0	-0.0	-0.0	-0.0	0.6689817208271784	0.7093754535415676	0.5852079012345676	0.7298992618323921	0.6499404196357876	0.9838059701492538	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006186	2.94349	3.0073	3.02612	3.00925	2.95839	2.95758	2.92691	2.9232	2.94315	2.9961	3.00768	2.98783	2.9661	3.00497	2.89384	2.95378	3.0276	3.0436	2.99976	2.95033	2.96013	3.16148	3.22295	3.21872	3.24651	3.25268	3.24532	3.2426	3.18095	3.21533	3.21291	3.25464	3.24439	3.23077	3.25126	3.16572	3.19264	3.24247	3.2314	3.25774	3.24012	3.26016	0.18018830324221188	0.16242813089180233	0.15431643904245074	0.14627786582405816	0.14379218197170032	0.1441157157898918	0.016105640184742413	0.016118239277081652	0.01612266750216	0.01612266750216	0.01612266750216	0.01612266750216	-0.297	-0.229	-0.239	-0.096	0.038	0.002	0.001	-0.0	-0.0	-0.0	0.3883190127970747	0.44484194412552613	0.4376991392801251	0.6048496066635815	0.7298992618323921	0.9710849056603774	0.9838059701492538	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100006187	2.95206	2.98744	3.00272	2.98746	2.96451	2.95383	2.93251	2.93188	2.9537	2.98538	3.00552	2.98567	2.94572	2.97266	2.90078	2.96464	3.02282	3.02158	2.97723	2.9397	2.95378	3.23809	3.28574	3.26239	3.30423	3.30532	3.29213	3.31848	3.26638	3.26985	3.26852	3.30419	3.3018	3.29004	3.30558	3.24205	3.2749	3.2877	3.29649	3.29641	3.29558	3.31324	0.08272319711275009	0.0781219318168251	0.07801713355201591	0.0777658243517589	0.0776092190087708	0.07771989619355028	0.007080550322253269	0.007080550322253269	0.007080550322253269	0.007080550322253269	0.007080550322253269	0.007080550322253269	-0.119	-0.014	-0.017	-0.013	0.012	-0.0	-0.0	-0.0	-0.0	-0.0	0.5708545924967655	0.8187050499445055	0.8057251870324185	0.8231483748987121	0.8276252736666954	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
